	Date	TD	YD	Release	Daily	%+-YD	%+-LW	Theatre	Avg	To Date	Days	Distributor	google trends
2117	2020-08-14	3	2	The Big Ugly	$8,120	-4.9%	-70.3%	14	$580	$488,253	22	"Vertical Entertainment

"	0.11
2118	2020-08-14	4	3	Made in Italy	$6,700	+15.8%	-44.8%	101	$66	$59,032	8	"IFC Films

"	1.0465116279069768
2119	2020-08-14	5	-	Sputnik	$4,055	-	-	32	$126	$4,055	1	"IFC Films

"	5.857898715041575
2120	2020-08-14	6	7	Juvenile Delinquents	$2,568	+202.1%	-37.4%	2	$1,284	$24,940	162	"Big Bull Productions

"	0.0
2121	2020-08-14	7	4	Relic	$1,658	-43.1%	-61.1%	27	$61	$1,035,544	43	"IFC Films

"	1.7460317460317463
2122	2020-08-14	8	8	The Gentlemen	$1,566	+270.2%	+11%	38	$41	$36,360,914	204	"STX Entertainment

"	1.205128205128205
2123	2020-08-14	9	5	Summerland	$691	-44.3%	-70.4%	20	$34	$50,975	15	"IFC Films

"	0.6144578313253012
2124	2020-08-14	10	6	The Wretched	$394	-65.4%	-56.2%	7	$56	$1,806,286	106	"IFC Films

"	0.55
2125	2020-08-14	11	-	The Bay of Silence	$384	-	-	16	$24	$384	1	"Vertical Entertainment

"	0.4
2126	2020-08-14	12	-	Becky	$338	-	-62.1%	10	$33	$1,003,190	71	"Quiver Distribution

"	4.608294930875577
2127	2020-08-14	13	9	What We Found	$129	-22.8%	-68.8%	6	$21	$6,302	15	"Freestyle Releasing

"	0.23
2128	2020-08-13	1	1	The Rental	$19,666	-16.2%	-60.1%	178	$110	$1,279,276	21	"IFC Films

"	2.5628306878306883
2129	2020-08-13	2	2	The Big Ugly	$8,536	-3.7%	-32.9%	36	$237	$480,133	21	"Vertical Entertainment

"	0.11
2130	2020-08-13	3	3	Made in Italy	$5,787	+37.1%	-	111	$52	$52,332	7	"IFC Films

"	1.069767441860465
2131	2020-08-13	4	4	Relic	$2,915	-13%	+244.6%	31	$94	$1,033,886	42	"IFC Films

"	1.7460317460317463
2132	2020-08-13	5	6	Summerland	$1,240	-13.7%	-54.6%	68	$18	$50,284	14	"IFC Films

"	0.6385542168674698
2133	2020-08-13	6	7	The Wretched	$1,138	-4.9%	-47.4%	16	$71	$1,805,892	105	"IFC Films

"	0.26
2134	2020-08-13	7	5	Juvenile Delinquents	$850	-42.8%	-	1	$850	$22,372	161	"Big Bull Productions

"	0.012230400000000002
2135	2020-08-13	8	8	The Gentlemen	$423	+0.2%	-40.2%	38	$11	$36,359,348	203	"STX Entertainment

"	1.0256410256410255
2136	2020-08-13	9	9	What We Found	$167	-42%	-44.7%	7	$23	$6,173	14	"Freestyle Releasing

"	0.21
2137	2020-08-13	10	-	Followed	$29	-	-94.3%	3	$9	$538,179	56	"Global View Entertainment

"	2.301587301587302
2138	2020-08-12	1	1	The Rental	$23,457	+11.9%	-45%	178	$131	$1,259,610	20	"IFC Films

"	3.1415343915343916
2139	2020-08-12	2	2	The Big Ugly	$8,862	+7%	-23.9%	36	$246	$471,597	20	"Vertical Entertainment

"	0.07
2140	2020-08-12	3	3	Made in Italy	$4,220	-3.5%	-	111	$38	$46,545	6	"IFC Films

"	1.1627906976744187
2141	2020-08-12	4	4	Relic	$3,351	+4.8%	+89.5%	31	$108	$1,030,971	41	"IFC Films

"	1.9047619047619049
2142	2020-08-12	5	8	Juvenile Delinquents	$1,486	+63.3%	-	3	$495	$21,522	160	"Big Bull Productions

"	0.006115200000000001
2143	2020-08-12	6	5	Summerland	$1,437	-4.5%	-27.9%	68	$21	$49,044	13	"IFC Films

"	0.5662650602409639
2144	2020-08-12	7	6	The Wretched	$1,197	-13.4%	-22.2%	16	$74	$1,804,754	104	"IFC Films

"	0.38
2145	2020-08-12	8	7	The Gentlemen	$422	-66.8%	-48%	38	$11	$36,358,925	202	"STX Entertainment

"	0.7948717948717948
2146	2020-08-12	9	9	What We Found	$288	+57.4%	+19%	7	$41	$6,006	13	"Freestyle Releasing

"	0.27
2147	2020-08-11	1	1	The Rental	$20,956	+6.2%	-46.8%	178	$117	$1,236,153	19	"IFC Films

"	3.3068783068783074
2148	2020-08-11	2	2	The Big Ugly	$8,279	+0.8%	-28%	36	$229	$462,735	19	"Vertical Entertainment

"	0.09
2149	2020-08-11	3	3	Made in Italy	$4,371	+10.5%	-	111	$39	$42,325	5	"IFC Films

"	1.0930232558139534
2150	2020-08-11	4	4	Relic	$3,199	+15.5%	+168.6%	31	$103	$1,027,620	40	"IFC Films

"	1.9047619047619049
2151	2020-08-11	5	6	Summerland	$1,505	+13%	-42.4%	68	$22	$47,607	12	"IFC Films

"	0.6506024096385542
2152	2020-08-11	6	5	The Wretched	$1,383	+1.5%	+8%	16	$86	$1,803,557	103	"IFC Films

"	0.25
2153	2020-08-11	7	8	The Gentlemen	$1,270	+136.5%	+13.8%	38	$33	$36,358,503	201	"STX Entertainment

"	0.9743589743589743
2154	2020-08-11	8	7	Juvenile Delinquents	$910	-24.7%	-	2	$455	$20,036	159	"Big Bull Productions

"	0.006115200000000001
2155	2020-08-11	9	9	What We Found	$183	+140.8%	-49.2%	7	$26	$5,718	12	"Freestyle Releasing

"	0.3
2156	2020-08-11	10	10	Followed	$24	-40%	-71.1%	2	$12	$538,150	54	"Global View Entertainment

"	2.1428571428571432
2157	2020-08-10	1	1	The Rental	$19,740	-36.2%	-40.3%	178	$110	$1,215,197	18	"IFC Films

"	3.4722222222222228
2158	2020-08-10	2	2	The Big Ugly	$8,216	-50.4%	-17.7%	36	$228	$454,456	18	"Vertical Entertainment

"	0.12
2159	2020-08-10	3	3	Made in Italy	$3,956	-50.1%	-	111	$35	$37,954	4	"IFC Films

"	1.4186046511627908
2160	2020-08-10	4	5	Relic	$2,770	-9.1%	+160.1%	31	$89	$1,024,421	39	"IFC Films

"	2.0634920634920637
2161	2020-08-10	5	11	The Wretched	$1,363	+349.8%	-8.7%	16	$85	$1,802,174	102	"IFC Films

"	0.27
2162	2020-08-10	6	7	Summerland	$1,332	-25.9%	-37.1%	68	$19	$46,102	11	"IFC Films

"	0.6626506024096386
2163	2020-08-10	7	6	Juvenile Delinquents	$1,209	-52.1%	-	2	$604	$19,126	158	"Big Bull Productions

"	0.006115200000000001
2164	2020-08-10	8	8	The Gentlemen	$537	-60.8%	-51.4%	38	$14	$36,357,233	200	"STX Entertainment

"	1.0
2165	2020-08-10	9	10	What We Found	$76	-79.5%	-75.2%	7	$10	$5,535	11	"Freestyle Releasing

"	0.33
2166	2020-08-10	10	12	Followed	$40	-61.9%	+53.8%	5	$8	$538,126	53	"Global View Entertainment

"	2.53968253968254
2167	2020-08-09	1	1	The Rental	$30,922	-47.4%	-56%	178	$173	$1,195,457	17	"IFC Films

"	4.0509259259259265
2168	2020-08-09	2	2	The Big Ugly	$16,555	-40.5%	-19.3%	36	$459	$446,240	17	"Vertical Entertainment

"	0.18
2169	2020-08-09	3	4	Made in Italy	$7,935	-43%	-	111	$71	$33,998	3	"IFC Films

"	2.13953488372093
2170	2020-08-09	4	3	She Dies Tomorrow	$7,854	-51%	-61.4%	11	$714	$159,316	10	"Neon

"	0.68
2171	2020-08-09	5	5	Relic	$3,048	-55.6%	+21%	31	$98	$1,021,651	38	"IFC Films

"	2.6190476190476195
2172	2020-08-09	6	6	Juvenile Delinquents	$2,522	-49.4%	-	3	$840	$17,917	157	"Big Bull Productions

"	0.010920000000000001
2173	2020-08-09	7	7	Summerland	$1,797	-21.9%	-71.7%	68	$26	$44,770	10	"IFC Films

"	0.8313253012048193
2174	2020-08-09	8	8	The Gentlemen	$1,369	-20.1%	-34.5%	38	$36	$36,356,696	199	"STX Entertainment

"	1.7179487179487178
2175	2020-08-09	9	10	Becky	$739	-41.9%	-40.3%	15	$49	$1,002,852	66	"Quiver Distribution

"	4.352278545826933
2176	2020-08-09	10	11	What We Found	$371	-50.1%	-61.9%	7	$53	$5,459	10	"Freestyle Releasing

"	0.41
2177	2020-08-09	11	9	The Wretched	$303	-77.7%	-87.7%	16	$18	$1,800,811	101	"IFC Films

"	0.36
2178	2020-08-09	12	12	Followed	$105	-38.2%	-87.8%	6	$17	$538,086	52	"Global View Entertainment

"	2.301587301587302
2179	2020-08-08	1	2	The Rental	$58,820	+15.4%	-46.4%	178	$330	$1,164,535	16	"IFC Films

"	4.216269841269842
2180	2020-08-08	2	3	The Big Ugly	$27,840	+2%	-33.8%	36	$773	$429,685	16	"Vertical Entertainment

"	0.13
2181	2020-08-08	3	4	She Dies Tomorrow	$16,040	+16.7%	-48.4%	11	$1,458	$148,932	9	"Neon

"	0.7
2182	2020-08-08	4	5	Made in Italy	$13,926	+14.7%	-	111	$125	$26,063	2	"IFC Films

"	2.3255813953488373
2183	2020-08-08	5	6	Relic	$6,865	+60.9%	+97.2%	31	$221	$1,018,603	37	"IFC Films

"	2.0634920634920637
2184	2020-08-08	6	7	Juvenile Delinquents	$4,980	+21.4%	-	4	$1,245	$15,395	156	"Big Bull Productions

"	0.006988800000000001
2185	2020-08-08	7	8	Summerland	$2,302	-1.5%	-76.9%	68	$33	$42,973	9	"IFC Films

"	0.9036144578313253
2186	2020-08-08	8	9	The Gentlemen	$1,713	+21.4%	-6.2%	38	$45	$36,355,327	198	"STX Entertainment

"	1.3846153846153846
2187	2020-08-08	9	10	The Wretched	$1,359	+51.2%	-80.2%	16	$84	$1,800,508	100	"IFC Films

"	0.27
2188	2020-08-08	10	11	Becky	$1,272	+42.6%	-17.6%	15	$84	$965,935	65	"Quiver Distribution

"	4.437617340843148
2189	2020-08-08	11	12	What We Found	$744	+80.1%	-35.9%	7	$106	$5,088	9	"Freestyle Releasing

"	0.38
2190	2020-08-08	12	13	Followed	$170	+41.7%	-88.4%	6	$28	$537,981	51	"Global View Entertainment

"	2.53968253968254
2191	2020-08-07	1	-	The Tax Collector	$115,000	-	-	129	$891	$115,000	1	"RLJE Films

"	3.4920634920634925
2192	2020-08-07	2	1	The Rental	$50,983	+3.5%	-53.8%	178	$286	$1,105,715	15	"IFC Films

"	3.637566137566138
2193	2020-08-07	3	3	The Big Ugly	$27,295	+114.4%	-25.8%	36	$758	$401,845	15	"Vertical Entertainment

"	0.18
2194	2020-08-07	4	2	She Dies Tomorrow	$13,744	-8.6%	-58.6%	11	$1,249	$132,892	8	"Neon

"	0.71
2195	2020-08-07	5	-	Made in Italy	$12,137	-	-	111	$109	$12,137	1	"IFC Films

"	1.5813953488372092
2196	2020-08-07	6	6	Relic	$4,266	+404.3%	+21%	31	$137	$1,011,738	36	"IFC Films

"	1.8253968253968258
2197	2020-08-07	7	-	Juvenile Delinquents	$4,103	-	-	4	$1,025	$10,415	155	"Big Bull Productions

"	0.0065520000000000005
2198	2020-08-07	8	4	Summerland	$2,336	-14.5%	-81.4%	68	$34	$40,671	8	"IFC Films

"	0.7469879518072289
2199	2020-08-07	9	7	The Gentlemen	$1,411	+99.6%	-19.1%	38	$37	$36,353,614	197	"STX Entertainment

"	1.0769230769230769
2200	2020-08-07	10	5	The Wretched	$899	-58.4%	-80.4%	16	$56	$1,799,149	99	"IFC Films

"	0.27
2201	2020-08-07	11	-	Becky	$892	-	-26.6%	15	$59	$964,663	64	"Quiver Distribution

"	4.608294930875577
2202	2020-08-07	12	9	What We Found	$413	+36.8%	-29.4%	7	$59	$4,344	8	"Freestyle Releasing

"	0.48
2203	2020-08-07	13	8	Followed	$120	-76.3%	-26.8%	6	$20	$537,811	50	"Global View Entertainment

"	2.4603174603174605
2204	2020-08-06	1	1	The Rental	$49,257	+15.4%	-12.7%	242	$203	$1,054,732	14	"IFC Films

"	3.5548941798941804
2205	2020-08-06	2	3	She Dies Tomorrow	$15,030	+77%	-	24	$626	$121,678	7	"Neon

"	0.48
2206	2020-08-06	3	2	The Big Ugly	$12,730	+9.3%	-47.7%	62	$205	$374,550	14	"Vertical Entertainment

"	0.11
2207	2020-08-06	4	4	Summerland	$2,733	+37.1%	-	99	$27	$38,335	7	"IFC Films

"	0.9397590361445783
2208	2020-08-06	5	6	The Wretched	$2,163	+40.6%	-14.4%	22	$98	$1,798,250	98	"IFC Films

"	0.22
2209	2020-08-06	6	5	Relic	$846	-52.1%	-89.7%	36	$23	$1,007,472	35	"IFC Films

"	1.9841269841269844
2210	2020-08-06	7	7	The Gentlemen	$707	-12.8%	-6.6%	36	$19	$36,352,203	196	"STX Entertainment

"	0.8974358974358975
2211	2020-08-06	8	8	Followed	$507	+81.7%	+369.4%	6	$84	$537,691	49	"Global View Entertainment

"	2.2222222222222228
2212	2020-08-06	9	9	What We Found	$302	+24.8%	-	8	$37	$3,931	7	"Freestyle Releasing

"	0.5
2213	2020-08-05	1	1	The Rental	$42,682	+8.4%	+0.2%	242	$176	$1,003,868	13	"IFC Films

"	3.8029100529100535
2214	2020-08-05	2	2	The Big Ugly	$11,642	+1.2%	-27.9%	62	$187	$361,820	13	"Vertical Entertainment

"	0.18
2215	2020-08-05	3	3	She Dies Tomorrow	$8,490	+29.3%	-	24	$353	$106,648	6	"Neon

"	0.42
2216	2020-08-05	4	4	Summerland	$1,993	-23.7%	-	99	$20	$35,602	6	"IFC Films

"	0.6867469879518072
2217	2020-08-05	5	6	Relic	$1,768	+48.4%	-69.8%	36	$49	$1,006,626	34	"IFC Films

"	2.1428571428571432
2218	2020-08-05	6	5	The Wretched	$1,538	+20.1%	-24.8%	22	$69	$1,796,087	97	"IFC Films

"	0.24
2219	2020-08-05	7	7	The Gentlemen	$811	-27.3%	+7.7%	36	$22	$36,351,496	195	"STX Entertainment

"	0.9487179487179487
2220	2020-08-05	8	9	Followed	$279	+236.1%	+63.2%	6	$46	$537,184	48	"Global View Entertainment

"	2.1428571428571432
2221	2020-08-05	9	8	What We Found	$242	-32.8%	-	8	$30	$3,629	6	"Freestyle Releasing

"	0.26
2222	2020-08-04	1	1	The Rental	$39,362	+19.1%	-21.8%	242	$162	$961,186	12	"IFC Films

"	3.8029100529100535
2223	2020-08-04	2	2	The Big Ugly	$11,499	+15.2%	-40.9%	62	$185	$350,178	12	"Vertical Entertainment

"	0.21
2224	2020-08-04	3	3	She Dies Tomorrow	$6,568	-5.2%	-	24	$273	$98,158	5	"Neon

"	0.13
2225	2020-08-04	4	4	Summerland	$2,611	+23.3%	-	99	$26	$33,609	5	"IFC Films

"	0.7590361445783133
2226	2020-08-04	5	5	The Wretched	$1,281	-14.2%	-54.2%	22	$58	$1,794,549	96	"IFC Films

"	0.22
2227	2020-08-04	6	7	Relic	$1,191	+11.8%	-81.2%	36	$33	$1,004,858	33	"IFC Films

"	1.6666666666666667
2228	2020-08-04	7	6	The Gentlemen	$1,116	+0.9%	-18.8%	36	$31	$36,350,685	194	"STX Entertainment

"	0.9230769230769231
2229	2020-08-04	8	8	What We Found	$360	+17.3%	-	8	$45	$3,387	5	"Freestyle Releasing

"	0.29
2230	2020-08-04	9	9	Followed	$83	+219.2%	-27.8%	6	$13	$536,905	47	"Global View Entertainment

"	2.0634920634920637
2231	2020-08-03	1	1	The Rental	$33,041	-53%	-27%	242	$136	$921,824	11	"IFC Films

"	4.712301587301588
2232	2020-08-03	2	2	The Big Ugly	$9,985	-51.3%	-40.7%	62	$161	$338,679	11	"Vertical Entertainment

"	0.2
2233	2020-08-03	3	3	She Dies Tomorrow	$6,931	-66%	-	24	$288	$91,590	4	"Neon

"	0.17
2234	2020-08-03	4	4	Summerland	$2,117	-66.7%	-	99	$21	$30,998	4	"IFC Films

"	0.9879518072289156
2235	2020-08-03	5	6	The Wretched	$1,493	-39.3%	-11.6%	22	$67	$1,793,268	95	"IFC Films

"	0.28
2236	2020-08-03	6	7	The Gentlemen	$1,106	-47.1%	+127.1%	36	$30	$36,349,569	193	"STX Entertainment

"	1.205128205128205
2237	2020-08-03	7	5	Relic	$1,065	-57.7%	-83.8%	36	$29	$1,003,667	32	"IFC Films

"	1.9047619047619049
2238	2020-08-03	8	9	What We Found	$307	-68.5%	-	8	$38	$3,027	4	"Freestyle Releasing

"	0.1
2239	2020-08-03	9	10	Followed	$26	-97%	-70.5%	6	$4	$536,822	46	"Global View Entertainment

"	1.9841269841269844
2240	2020-08-02	1	1	The Rental	$70,228	-36%	-28.7%	242	$290	$888,783	10	"IFC Films

"	5.869708994708996
2241	2020-08-02	2	2	The Big Ugly	$20,506	-51.2%	-50.2%	62	$330	$328,694	10	"Vertical Entertainment

"	0.26
2242	2020-08-02	3	3	She Dies Tomorrow	$20,359	-34.6%	-	24	$848	$84,659	3	"Neon

"	0.17
2243	2020-08-02	4	4	Summerland	$6,348	-36.4%	-	99	$64	$28,881	3	"IFC Films

"	1.1686746987951808
2244	2020-08-02	5	6	Relic	$2,518	-27.7%	-82.1%	36	$69	$1,002,602	31	"IFC Films

"	2.6190476190476195
2245	2020-08-02	6	5	The Wretched	$2,460	-64.1%	-45.1%	22	$111	$1,791,775	94	"IFC Films

"	0.49
2246	2020-08-02	7	7	The Gentlemen	$2,091	+14.4%	+15.1%	36	$58	$36,348,463	192	"STX Entertainment

"	1.5897435897435896
2247	2020-08-02	8	8	Becky	$1,238	-19.8%	-47%	12	$103	$979,755	59	"Quiver Distribution

"	4.693633725891791
2248	2020-08-02	9	10	What We Found	$975	-15.9%	-	8	$121	$2,720	3	"Freestyle Releasing

"	0.14
2249	2020-08-02	10	9	Followed	$859	-41.6%	-19.6%	6	$143	$536,796	45	"Global View Entertainment

"	2.2222222222222228
2250	2020-08-01	1	1	The Rental	$109,791	-0.4%	-10.5%	242	$453	$818,555	9	"IFC Films

"	6.613756613756615
2251	2020-08-01	2	2	The Big Ugly	$42,029	+14.3%	-5.2%	62	$677	$308,188	9	"Vertical Entertainment

"	0.4
2252	2020-08-01	3	3	She Dies Tomorrow	$31,108	-6.3%	-	24	$1,296	$64,300	2	"Neon

"	0.29
2253	2020-08-01	4	4	Summerland	$9,980	-20.5%	-	99	$100	$22,533	2	"IFC Films

"	1.1204819277108433
2254	2020-08-01	5	5	The Wretched	$6,848	+49.6%	+2.3%	22	$311	$1,789,315	93	"IFC Films

"	0.45
2255	2020-08-01	6	6	Relic	$3,481	-1.3%	-84.5%	36	$96	$1,000,084	30	"IFC Films

"	2.3809523809523814
2256	2020-08-01	7	7	The Gentlemen	$1,827	+4.7%	-7.1%	36	$50	$36,346,372	191	"STX Entertainment

"	1.9230769230769231
2257	2020-08-01	8	8	Becky	$1,544	+27.1%	+61.2%	12	$128	$962,533	58	"Quiver Distribution

"	5.5470216760539355
2258	2020-08-01	9	10	Followed	$1,471	+797%	-49.9%	6	$245	$535,937	44	"Global View Entertainment

"	1.9047619047619049
2259	2020-08-01	10	9	What We Found	$1,160	+98.3%	-	8	$145	$1,745	2	"Freestyle Releasing

"	0.12
2260	2020-07-31	1	1	The Rental	$110,253	+95.4%	-39.6%	242	$455	$708,764	8	"IFC Films

"	4.464285714285715
2261	2020-07-31	2	2	The Big Ugly	$36,777	+51.2%	-45.2%	62	$593	$266,159	8	"Vertical Entertainment

"	0.28
2262	2020-07-31	3	-	She Dies Tomorrow	$33,192	-	-	24	$1,383	$33,192	1	"Neon

"	0.3
2263	2020-07-31	4	-	Summerland	$12,553	-	-	99	$126	$12,553	1	"IFC Films

"	1.2048192771084338
2264	2020-07-31	5	4	The Wretched	$4,579	+81.3%	-50.8%	22	$208	$1,782,467	92	"IFC Films

"	0.28
2265	2020-07-31	6	3	Relic	$3,526	-57%	-86.5%	36	$97	$996,603	29	"IFC Films

"	2.4603174603174605
2266	2020-07-31	7	5	The Gentlemen	$1,745	+130.5%	-44.8%	36	$48	$36,344,545	190	"STX Entertainment

"	1.1282051282051282
2267	2020-07-31	8	-	Becky	$1,215	-	-66.4%	12	$101	$960,989	57	"Quiver Distribution

"	4.608294930875577
2268	2020-07-31	9	-	What We Found	$585	-	-	8	$73	$585	1	"Freestyle Releasing

"	0.18
2269	2020-07-31	10	6	Followed	$164	+51.9%	-92.8%	6	$27	$534,466	43	"Global View Entertainment

"	2.3809523809523814
2270	2020-07-30	1	1	The Rental	$56,427	+32.5%	-	250	$225	$598,511	7	"IFC Films

"	4.464285714285715
2271	2020-07-30	2	2	The Big Ugly	$24,330	+50.6%	-	68	$357	$229,382	7	"Vertical Entertainment

"	0.22
2272	2020-07-30	3	3	Relic	$8,198	+39.8%	-64.6%	85	$96	$993,077	28	"IFC Films

"	2.3809523809523814
2273	2020-07-30	4	4	The Wretched	$2,526	+23.5%	-60.6%	24	$105	$1,777,888	91	"IFC Films

"	0.17
2274	2020-07-30	5	5	The Gentlemen	$757	+0.5%	-21.9%	29	$26	$36,342,800	189	"STX Entertainment

"	1.1282051282051282
2275	2020-07-30	6	6	Followed	$108	-36.8%	-96.8%	6	$18	$534,302	42	"Global View Entertainment

"	2.301587301587302
2276	2020-07-29	1	1	The Rental	$42,584	-15.4%	-	250	$170	$542,084	6	"IFC Films

"	4.629629629629631
2277	2020-07-29	2	2	The Big Ugly	$16,154	-17%	-	68	$237	$205,052	6	"Vertical Entertainment

"	0.26
2278	2020-07-29	3	3	Relic	$5,864	-7.5%	-75.3%	85	$68	$984,879	27	"IFC Films

"	2.301587301587302
2279	2020-07-29	4	4	The Wretched	$2,046	-26.9%	-62.6%	24	$85	$1,775,362	90	"IFC Films

"	0.22
2280	2020-07-29	5	5	The Gentlemen	$753	-45.2%	+9.9%	29	$25	$36,342,043	188	"STX Entertainment

"	1.1025641025641026
2281	2020-07-29	6	6	Followed	$171	+48.7%	-94.9%	6	$28	$534,194	41	"Global View Entertainment

"	2.53968253968254
2282	2020-07-28	1	1	The Rental	$50,365	+11.2%	-	250	$201	$499,500	5	"IFC Films

"	5.125661375661377
2283	2020-07-28	2	2	The Big Ugly	$19,471	+15.7%	-	68	$286	$188,898	5	"Vertical Entertainment

"	0.31
2284	2020-07-28	3	3	Relic	$6,341	-3.4%	-68.8%	85	$74	$979,015	26	"IFC Films

"	1.9841269841269844
2285	2020-07-28	4	4	The Wretched	$2,799	+65.7%	+45.2%	24	$116	$1,773,316	89	"IFC Films

"	0.11
2286	2020-07-28	5	5	The Gentlemen	$1,375	+182.3%	-1.3%	29	$47	$36,341,290	187	"STX Entertainment

"	1.0769230769230769
2287	2020-07-28	6	6	Followed	$115	+30.7%	-97.1%	6	$19	$534,023	40	"Global View Entertainment

"	2.53968253968254
2288	2020-07-27	1	1	The Rental	$45,283	-54%	-	250	$181	$449,135	4	"IFC Films

"	5.952380952380953
2289	2020-07-27	2	2	The Big Ugly	$16,829	-59.1%	-	68	$247	$169,427	4	"Vertical Entertainment

"	0.34
2290	2020-07-27	3	3	Relic	$6,563	-53.3%	-71.3%	85	$77	$972,674	25	"IFC Films

"	2.2222222222222228
2291	2020-07-27	4	4	The Wretched	$1,689	-62.3%	-20.5%	24	$70	$1,770,517	88	"IFC Films

"	0.13
2292	2020-07-27	5	6	The Gentlemen	$487	-73.2%	-25%	29	$16	$36,339,915	186	"STX Entertainment

"	1.205128205128205
2293	2020-07-27	6	7	Followed	$88	-91.8%	-97.6%	8	$11	$533,908	39	"Global View Entertainment

"	2.3809523809523814
2294	2020-07-26	1	1	The Rental	$98,500	-19.7%	-	250	$394	$403,852	3	"IFC Films

"	8.26719576719577
2295	2020-07-26	2	2	The Big Ugly	$41,174	-7.1%	-	68	$605	$152,598	3	"Vertical Entertainment

"	0.63
2296	2020-07-26	3	3	Relic	$14,051	-37.5%	-63.2%	85	$165	$966,111	24	"IFC Films

"	3.2539682539682544
2297	2020-07-26	4	4	The Wretched	$4,482	-33.1%	+86.3%	24	$186	$1,768,828	87	"IFC Films

"	0.3
2298	2020-07-26	5	7	Becky	$2,334	+143.6%	+28.5%	12	$194	$959,774	52	"Quiver Distribution

"	5.1203277009728625
2299	2020-07-26	6	6	The Gentlemen	$1,817	-7.6%	+12.8%	29	$62	$36,339,428	185	"STX Entertainment

"	1.9230769230769231
2300	2020-07-26	7	5	Followed	$1,069	-63.6%	-84.2%	28	$38	$533,820	38	"Global View Entertainment

"	2.301587301587302
2301	2020-07-25	1	1	The Rental	$122,666	-32.9%	-	250	$490	$305,352	2	"IFC Films

"	8.019179894179896
2302	2020-07-25	2	2	The Big Ugly	$44,329	-33.9%	-	68	$651	$111,424	2	"Vertical Entertainment

"	0.65
2303	2020-07-25	3	3	Relic	$22,495	-14.1%	-67%	85	$264	$951,074	23	"IFC Films

"	2.777777777777778
2304	2020-07-25	4	4	The Wretched	$6,696	-28%	+42.7%	24	$279	$1,764,346	86	"IFC Films

"	0.34
2305	2020-07-25	5	7	Followed	$2,938	+28.6%	-72.5%	28	$104	$532,751	37	"Global View Entertainment

"	2.4603174603174605
2306	2020-07-25	6	6	The Gentlemen	$1,967	-37.8%	-25.8%	29	$67	$36,337,611	184	"STX Entertainment

"	1.9230769230769231
2307	2020-07-25	7	5	Becky	$958	-73.5%	-71.8%	12	$79	$957,440	51	"Quiver Distribution

"	5.888376856118793
2308	2020-07-24	1	-	The Rental	$182,686	-	-	250	$730	$182,686	1	"IFC Films

"	5.869708994708996
2309	2020-07-24	2	-	The Big Ugly	$67,095	-	-	68	$986	$67,095	1	"Vertical Entertainment

"	0.54
2310	2020-07-24	3	1	Relic	$26,185	+13%	-54.6%	85	$308	$928,579	22	"IFC Films

"	2.6190476190476195
2311	2020-07-24	4	2	The Wretched	$9,302	+45.3%	+165.2%	24	$387	$1,757,650	85	"IFC Films

"	0.26
2312	2020-07-24	5	-	Becky	$3,614	-	+14.2%	12	$301	$956,482	50	"Quiver Distribution

"	4.86431131592422
2313	2020-07-24	6	5	The Gentlemen	$3,164	+226.5%	+39.3%	29	$109	$36,335,644	183	"STX Entertainment

"	1.3076923076923077
2314	2020-07-24	7	4	Followed	$2,284	-31.8%	-76.7%	28	$81	$529,813	36	"Global View Entertainment

"	2.53968253968254
2315	2020-07-23	1	1	Relic	$23,180	-2.6%	-15.7%	133	$174	$902,394	21	"IFC Films

"	2.4603174603174605
2316	2020-07-23	2	2	The Wretched	$6,404	+17%	+287.7%	34	$188	$1,748,348	84	"IFC Films

"	0.2
2317	2020-07-23	3	3	Archive	$5,233	+10.7%	-29.2%	18	$290	$139,593	14	"Vertical Entertainment

"	7.747543461829179
2318	2020-07-23	4	4	Followed	$3,347	+0.4%	+27%	75	$44	$527,529	35	"Global View Entertainment

"	2.3809523809523814
2319	2020-07-23	5	6	The Gentlemen	$969	+41.5%	+153.7%	33	$29	$36,332,480	182	"STX Entertainment

"	1.358974358974359
2320	2020-07-23	6	5	Human Capital	$138	-85.8%	-	12	$11	$6,596	7	"Vertical Entertainment

"	0.5473684210526316
2321	2020-07-22	1	1	Relic	$23,789	+17.1%	-5.6%	133	$178	$879,214	20	"IFC Films

"	2.3809523809523814
2322	2020-07-22	2	4	The Wretched	$5,473	+183.9%	+172%	34	$160	$1,741,944	83	"IFC Films

"	0.22
2323	2020-07-22	3	2	Archive	$4,729	-20.9%	-18.2%	18	$262	$134,360	13	"Vertical Entertainment

"	8.314436885865462
2324	2020-07-22	4	3	Followed	$3,333	-14.5%	-11.1%	75	$44	$524,182	34	"Global View Entertainment

"	2.6190476190476195
2325	2020-07-22	5	6	Human Capital	$970	+260.6%	-	12	$80	$6,458	6	"Vertical Entertainment

"	0.6
2326	2020-07-22	6	5	The Gentlemen	$685	-50.8%	+103.9%	33	$20	$36,331,511	181	"STX Entertainment

"	1.1794871794871795
2327	2020-07-21	1	1	Relic	$20,321	-11.1%	-25.4%	133	$152	$855,425	19	"IFC Films

"	2.698412698412699
2328	2020-07-21	2	2	Archive	$5,978	+20.1%	-19.5%	18	$332	$129,631	12	"Vertical Entertainment

"	8.125472411186701
2329	2020-07-21	3	3	Followed	$3,899	+7%	-4.3%	75	$51	$520,849	33	"Global View Entertainment

"	2.53968253968254
